wav_filename,wav_filesize,transcript
wavs/652-130737-0005.wav,132398,clarets are valued for their flavor and for their tonic properties
wavs/1988-148538-0008.wav,218158,the americans in their intercourse with strangers appear impatient of the smallest censure and insatiable of praise
wavs/6313-66125-0010.wav,121838,you have both of us at the viymevevalected to you to take care of this end
wavs/174-50561-0010.wav,477198,but i did once have the lot you here and see the lady played in entirety the children had been granted leave to play just one more game before bed time and of course they chose the longest and played it without missing assumlable
wavs/3752-4944-0040.wav,89198,doctor we all have our crosses have we not
wavs/2078-142845-0039.wav,670478,these buns may be varied by adding a few currants candied peel or caraway seeds to the other ingredients and the above mixture answers for hot cross buns by putting in a little ground allspice and by pressing a tin mould in the form of a cross in the centre of the bun
wavs/5895-34622-0016.wav,82638,ursus and homo to charge of each other
wavs/2412-153954-0022.wav,113358,the design was different but the thing was clearly the same
wavs/6241-61943-0021.wav,80718,i shall be glad to consult them
wavs/2902-9006-0010.wav,133518,the men sana must have a corpus sanum to inhabit
wavs/3853-163249-0046.wav,557678,surely i shall if i give you and myself to the cause and i do it gladly though i know that my heart has got to ache as it never has ached yet when my courage fails as it will by and by and my selfish soul counts the cost of my offering after the excitement is over
wavs/6345-64257-0017.wav,90638,her only life was that she was lost
wavs/3853-163249-0014.wav,350158,david was sober enough now and went about his work with a grim set to his lips and a spark in his eyes that made the three women look at one another pale with unspoken apprehension
wavs/3081-166546-0053.wav,85678,naturally they reached her first
wavs/1988-147956-0011.wav,167438,her skin was brown too and in her cheeks she had a glow of rich dark color
wavs/2035-147961-0017.wav,64398,mister shimerda went with him
wavs/3170-137482-0003.wav,619278,besides i was of opinion that a mans profession whatever it might be ought to supply him with enough money to satisfy all his once and the very poor pay of an officer would never have been sufficient to cover my expenses because my education had given me greater one than those of officers in general
wavs/8842-302203-0006.wav,169038,then saw i many broken hinted sights in the uncertain state i steppd into
wavs/5694-64029-0022.wav,156878,the leaden hail storm swept them off the field they fell back and re formed
wavs/6313-66125-0019.wav,150158,i see him called tad his voice senigchollowadannaturaltothose above
wavs/6313-66125-0008.wav,143758,master tad is right decided the guide gazing at the two boys approvingly
wavs/2277-149874-0010.wav,237518,now now he said walking there there and there was a certain swedish accent noticeable in his voice
wavs/1988-148538-0009.wav,236878,if i say to an american that the country he lives in is a fine one ay he replies there is not its fellow in the world
wavs/7976-110124-0009.wav,153998,but we should not forget our promise to our father cried the youngest daughter
wavs/5895-34629-0018.wav,189518,it took a hundred and thirty years for the name of shakespeare to penetrate from england into france
wavs/7976-105575-0012.wav,165038,he survived the war only to be murdered later on a plantation in mississippi
wavs/6345-93302-0021.wav,69358,do you think im not sorry now
wavs/1272-135031-0006.wav,130958,i also offered to help your brother to escape but he would not go
wavs/3081-166546-0076.wav,62158,what made the difference
wavs/6313-76958-0031.wav,70638,we had better start the drive this morning
wavs/6345-93302-0013.wav,82478,she said how frightfully cold it is
wavs/3081-166546-0069.wav,118798,very good manage it as you will
wavs/1993-147964-0010.wav,658158,i can see them now exactly as they looked working about the table in the lamplight jake with his heavy features so rudely moulded that his face seemed somehow unfinished otto with his half ear and the savage scar that made his upper lip curl so ferociously under his twisted mustache
wavs/3853-163249-0020.wav,194318,hes a kind neighborly man and his boy will take my place about the house and protect you faithfully
wavs/652-130726-0022.wav,395758,but if you really love good music music that has melody and rhythm and soothing cadences go to the hitlbrgin and listened to the concert which is a feature of the place every evening
wavs/5338-24615-0014.wav,393518,everything around appeared solitary and would have been silent but for the continued plashing of the fountain and the whole scene still maintained the monastic illusion which the fancy of waverley had conjured up
wavs/2078-142845-0004.wav,741678,mode put the flour into a large earthenware bowl or deep pan then with a strong metal or wooden spoon hollow out the middle but do not clear it entirely away from the bottom of the pan as in that case the sponge or leaven as it was formerly termed would stick to it which it ought not to do
wavs/2428-83705-0038.wav,233838,as it is unless i am mistaken some of the rending will be on our side and they know it
wavs/3081-166546-0037.wav,209038,the old mans eyes shot fire and unconsciously one foot slipped to the floor
wavs/2086-149214-0002.wav,535918,the author has considered it hardly worth his while their port relentlessly to impale the story with its moral as with an iron rod or rather as by sticking a pin through a butterfly thus at once depriving it of life and causing it to stiffen in an ungainly and unnatural attitude
wavs/5694-64038-0005.wav,150478,he walked up and says hello boys what is it boss
wavs/8842-304647-0003.wav,251118,the swirls thick vapours whelm your eyes unworthy of that glorious show blind his splendour bent upon his shame
wavs/2086-149220-0041.wav,473838,she was indistinctly aware however that the gaunt figure of the old gentlewoman was sitting in one of the straight backed chairs a little withdrawn from the window the faint gleam of which showed the blanched paleness of her cheek turned sideways towards a corner
wavs/777-126732-0020.wav,70638,lembrossalwisanass
wavs/2412-153948-0008.wav,186158,it is surprising how soon the eye becomes accustomed to missing twenty sheep out of two or three hundred
wavs/1462-170142-0001.wav,306798,emerging at euston at half past three oclock in the afternoon alexander had his luggage sent to the savoy and drove at once to bedford square
wavs/8297-275156-0003.wav,359918,not satisfied with gossip in private the greedy public appetite devours gossip in print and wants more of it than any one editor can supply
wavs/3536-8226-0020.wav,211758,it is very much easier for such men as mister bozzle to carry decency of appearance about with them than to keep it at home
wavs/6241-61946-0007.wav,192718,snow tempest impracticable roads rocks icebergs nothing stops him
wavs/3853-163249-0012.wav,472718,then they went back to their work little dreaming as they tied roses and twined simlaxrees how near that other chance was how soon they were to be called upon to keep their promise and how well each was to perform the part given them in life and staff
wavs/2902-9008-0004.wav,180238,if they have ceased to guide nations they have not ceased to speak to their own elect
wavs/652-129742-0007.wav,156398,surround with a garnish of cooked in dazed carrots turnips green peas
wavs/2428-83699-0022.wav,63278,i did not know what he meant
wavs/5895-34622-0020.wav,182958,ursus was the poet of these magical representations he wrote the pieces
wavs/5694-64029-0001.wav,157838,the federal army was concentrating at nashville there was no rest for the weary
wavs/5338-24640-0004.wav,309198,when i was a young man like you mister waverley and he said her brain expedition i beg your pardon for the expression would have had inexpressible charms for me
wavs/5338-284437-0017.wav,160398,carly do you consider majesty a proper word to use when addressing a queen
wavs/2277-149897-0026.wav,218158,he had loved her earnestly enough but now that the possibility of losing her stared him in the face she seemed much more attractive
wavs/2035-147961-0020.wav,116238,a black drove came up over the hill behind the wedding party
wavs/3081-166546-0089.wav,400718,it did not fall upon the floor around her therefore it flew through one of those openings into the lobby and there it either will be or has been found
wavs/84-121123-0005.wav,510798,davonie unable to bear the sight of this touching emotion turned away and villefort without seeking any further explanation and attracted towards him by the irresistible magnetism which draws us towards those who have loved the people for whom we mourn extended his hand towards the young man
wavs/5536-43363-0016.wav,218478,there are many trustworthy men and men of christian faith to vouch for these and similar events occurring as foretold
wavs/7976-105575-0002.wav,97518,our brigade was fearfully outnumbered
wavs/6295-244435-0034.wav,109518,there were never before such times in old kentucky
wavs/2078-142845-0009.wav,109998,illustration italian millet
wavs/6345-93306-0019.wav,245518,you see papas so very rich and at home they expect me to to get acquainted with dukes and things and she stopped
wavs/8297-275154-0001.wav,330958,the sailing master announced that he had orders to take the vessel back to her port with no other explanation than that the cruise was over
wavs/7976-105575-0003.wav,293678,there were no breastworks yet that one little bergraide of hamiltons division stood there in the open and repulsed the salt after a fault
wavs/3576-138058-0002.wav,714638,at one moment it seemed to him that he was in the cave of montesinos and so dulcinea transformed into a country wench skipping and mounting upon her she ass again that the words of the sage merlin were sounding in his ears setting forth the conditions to be observed and the exertions to be made for the disenchantment of dulcinea
wavs/1919-142785-0025.wav,256238,the ginger plant known to naturalists as zingiber officienaly is a native of the east and west indies
wavs/2803-154320-0012.wav,313998,will halley is a brute but i am keeping my eyes open and if the coast looks dangerous i will put the ships head to see again
wavs/84-121550-0023.wav,230958,to the left hand i turned with that reliance with which the little child runs to his mother when he has fear or when he is afflicted
wavs/5694-64038-0018.wav,377518,we were inured to privations and hardships had been upon every march in every battle in every skirmish in every advance in every retreat in every victory in every defeat
wavs/5338-284437-0004.wav,198318,did you suppose a palace would be like one of our handsome residences asked the woman evidently surprised
wavs/2086-149220-0011.wav,621838,the distinguishing mark of the hens was a crest of lamentably scanty growth in these latter days but so oddly and wickedly analogous to hapsipas turban that hey to the poignant distress of her conscience but inevitably was led to fancy a general resemblance betwixt these forlorn bipeds and her respectable relative
wavs/5694-64029-0017.wav,91758,the yankees marched over the hill outside
wavs/2086-149220-0019.wav,421838,my name is the pension said the girl with a manner of some reserve for she was aware that her new acquaintance could be no other than that the carrotypeest of whose lawless propensities the old maid had given her a disagreeable idea
wavs/1993-147966-0004.wav,155758,but you see a body never knows what traits poverty might bring out in em
wavs/3853-163249-0055.wav,124718,then she saw david and the regiment became one man to her
wavs/1673-143396-0011.wav,525358,a fetus that could increase from an invisible point to its full maturity a child that could attain the stature of perfect manhood without deriving and nourishment from the ordinary sources might continue to exist without repairing a daily waste by a daily supply of external matter
wavs/1993-147149-0026.wav,72238,but will he think before it
wavs/6313-66129-0005.wav,146638,jim explained chunky stretching his neck and eyeing the dish longingly
wavs/3752-4944-0029.wav,71278,whom is he going to flog now
wavs/3576-138058-0027.wav,332718,the servants wept claudia swooned away again and again and the whole place seemed a field of sorrow and an abode of misfortune
wavs/3853-163249-0024.wav,469838,next evening as missus sterling sat alone in the twilight a tall man in army blue entered quietly stood watching the tranquil figure for a moment then went and knelt down beside it saying with a most unsoldierly choke in the voice
wavs/5694-64038-0008.wav,62478,a man in the well
wavs/5536-43358-0017.wav,441838,here is the supreme mystery that is the essence of worship without which there can be no religion and in the presence of this mystery our attitude cannot be very unlike that of the natural philosopher who beholds with awe the divine in all creation
wavs/174-84280-0000.wav,76878,how we must simplify
wavs/2277-149897-0027.wav,112558,he would go to her and tell her all his family complications
wavs/5536-43358-0006.wav,333198,the first man day or religious retreat marked an i pack in the life of the youth which may be compared to that of confirmation or conversion in the christian experience
wavs/5895-34615-0012.wav,330798,the manichaeans believed the absolute occasionally gives way and that god himself sometimes abdicates for a time so also of the will
wavs/6345-64257-0008.wav,102638,at the end of it she was in a place of tombs
wavs/3170-137482-0000.wav,895758,with an education which ought to have ensured me an honourable standing in the world with some intelligence wit good literary and scientific knowledge and endowed with those accidental physical qualities which are such a good passport into society i found myself at the age of twenty the mean follower of a sublime art in which if great talent is rightly admired mediocrity is as rightly despised
wavs/1988-24833-0008.wav,79118,ill be lucky if i have time to breathe
wavs/3752-4944-0018.wav,236078,i suppose severity is necessary returned meekin though to my ears a flogging sounds a little distasteful
wavs/3752-4943-0024.wav,181038,just as he reached it however the figure of mister north rose from behind a pile of stones
wavs/6241-66616-0001.wav,259438,one dark night at the head of a score of his tribe he fell upon willtbiggoon's camp his object being the abduction of the princess
wavs/777-126732-0050.wav,217998,he took the cash box out of the drawer and turning to leave the shop became aware that stevie was still downstairs
wavs/2412-153947-0001.wav,103278,this is a mistake though a perfectly natural one
wavs/3081-166546-0035.wav,75918,at least that is what we hope
wavs/8297-275155-0023.wav,105038,she asked directly if her father was dead
wavs/777-126732-0026.wav,63118,he had been a prisoner himself
wavs/7976-110124-0023.wav,110158,the cries and curses of the robbers filled the air
wavs/7976-105575-0005.wav,177998,no battery in the whole four years war lost so many men in so short a time
wavs/6345-93306-0021.wav,121198,all the same he added irrelevantly you shall have the latch key
wavs/6319-64726-0011.wav,213038,but the faces of the men were rosy and the goblets by them had a few drops of wine left
wavs/2803-154328-0002.wav,65998,the meal ended
wavs/1462-170138-0013.wav,224718,the playwright gave mainhall a curious look out of his deep set faded eyes and made a wry face
wavs/6295-64301-0011.wav,322638,letty finding herself not quite equal to the emergency came in her turn to call mary she went as quietly as if she were leaving a tiresome visitor
wavs/6241-61946-0021.wav,142638,he says tide replied my uncle translating the danish word for my information
wavs/2412-153948-0005.wav,100558,i was delighted with the country and the manner of life
wavs/777-126732-0040.wav,159598,they are nourishing their greed on the quivering flesh and the warm blood of the people nothing else
wavs/6295-64301-0006.wav,209358,when he reached the suburbs the light of homes was shining through curtains of all colors
wavs/8842-302196-0000.wav,468878,he translated at an early age chiefly between eighteen forty five and eighteen forty nine a great number of poems by the italians contemporary with dante or preceding him and among other things he made a version of theholvitonwavaproseandverse
wavs/7850-286674-0003.wav,199118,they always ate plain food and plenty of it and they never ate between meals
wavs/6241-66616-0000.wav,296718,but this power of discernment was denied them and only in after years with the loved ones of their own firesides close about them was the whole picture revealed
wavs/2078-142845-0025.wav,929998,when they are quite hot divide them lengthwise into three put some thin flakes of good butter between the slices press the rolls together and put them in the oven for a minute or two but not longer or the butter would oil take them out of the oven spread the butter equally over divide the rolls in half and put them on to a very hot clean dish and send them instantly to table
wavs/3536-8226-0004.wav,468078,missus bozzle was disposed to think that ladies of quality among whom madame t was entitled in her estimation to take rank were seldom better than they ought to be and she was quite willing that her husband should earn his bread by watching the lady or the ladys lover
wavs/1272-135031-0023.wav,240718,galikowandto the big gong and pounded on it just as vergado used to do but no one answered the summons
wavs/2277-149896-0002.wav,154798,hurstwood walked the floor mentally arranging the chief points of his situation
wavs/2902-9008-0000.wav,375118,the place seemed fragrant with all the riches of greek thought and song since the days when tolemephiladelphas walked there with euclid and theoccratis calamacus and like a frog
wavs/3752-4944-0068.wav,472238,that at all times debasing at this particular time it was infamous that a vice unworthy of any man was doubly sinful in a man of education and a minister of god in vain
wavs/5694-64029-0018.wav,79598,we were ordered forward to the attack
wavs/7850-73752-0001.wav,258318,in moments of deep feeling alike sudden bursts of prosperity as in darker hours man must be alone
wavs/1919-142785-0027.wav,305198,beat the yolks of the other two eggs add them with a little flour and salt to those pounded mix all well together and roll into balls
wavs/3536-23268-0023.wav,401518,after a few minutes pause and some little embarrassment on the part of missus horton at the disappointment she had to encounter from this unexpected dutiful conduct she asked miss milner if she would now have any tea
wavs/2277-149897-0031.wav,141038,he troubled over many little details and talked perfunctorily to everybody
wavs/5694-64025-0021.wav,243598,so he got a large two inch rope tied one end around the mules neck and the other to the caisson and ordered the driver to whip up
wavs/3752-4944-0028.wav,102798,another flogging to morrow said he grumblingly
wavs/6345-93306-0001.wav,462798,the young man drew a deep breath of relief and lighted the wax candles in the solid silver candlesticks on his writing table for now the late summer dusk was falling and that organ please heaven made full the measure of the days appointed torture
wavs/8842-302196-0004.wav,183758,poetry not being an exact science the erality of rendering is altogether secondary to this chief law
wavs/652-130726-0034.wav,357038,under ordinary circumstances the abalone is tough and unpalatable but after the deft manipulation of herbert they are tender and make a fine dish either fried as chowder or olanuburg
wavs/6295-64301-0020.wav,190158,nor was this exactly the shape the thing took to the consciousness of the musician
wavs/1919-142785-0052.wav,99278,illustration pestle mortar
wavs/251-136532-0003.wav,523598,the civilian specialists in other fields and the space force people who had been holding tape lines and making sketches and snapping cameras were all flying to lower syrtis to find out how much oxygen there was and what kind of life it supported
wavs/6313-66125-0014.wav,121198,the maid sent his body swaying giddily from side to side
wavs/3000-15664-0008.wav,415598,yet strange to say there are days even here somewhat dull looking when the mountain seems uncommunicative sending out no appreciable invitation as if not at home
wavs/2902-9006-0017.wav,760398,climate bad example and the luxury of power degraded them in one century into a race of helpless and debauched slave holders doomed to utter extermination before the semi gothic armies of belisarius and with them vanished the last chance that the gothic races would exercise on the eastern world the same stern yet wholesome discipline under which the western had been restored to life
wavs/777-126732-0076.wav,136398,i wish he had never been to school missus verloc began again brusquely
wavs/1673-143397-0017.wav,225838,but in this awful moment of the danger of the church their vow was superseded by a more sublime and indispensable duty
wavs/1673-143396-0017.wav,269838,yet as the profound doctor had been terrified of his own rashness apollinaris was heard to mutter some faint accents of excuse and explanation
wavs/3081-166546-0086.wav,117838,the next minute she was in this ladys arms
wavs/1993-147149-0010.wav,105038,wishing him said mary in a tone of inquiry
wavs/1919-142785-0032.wav,189518,add the wine and if necessary a seasoning of cayenne when it will be ready to serve
wavs/1462-170142-0006.wav,198318,she merely brushed his cheek with her lips and put a hand lightly and joyously on either shoulder
wavs/5338-24640-0006.wav,349838,mister morton then made a careful memorandum of the various particulars of way release interview with donald bean lean and the other circumstances which he had communicated
wavs/251-136532-0001.wav,219438,bill shalorlologist had been going deeper and deeper into the old sea bottom of syrtis
wavs/1673-143397-0009.wav,115278,but the vatican received with open arms the messengers of egypt
wavs/2277-149897-0016.wav,209360,he fancied as he sat at his desk that nothing would be done for a week or two meanwhile he would have time to think
wavs/5338-284437-0015.wav,170638,perhaps you are trying to ridicule me she continued regarding a sailors face closely
wavs/6295-64301-0013.wav,192078,but in his hands solitude and a violin were sure to marry in music
wavs/1462-170145-0010.wav,94318,alexander slipped his arm about her
wavs/777-126732-0010.wav,109518,and i could never get as many as three such men together
wavs/3752-4944-0017.wav,225518,there is no fear of him said burgess cheerily if he grows aprorious well soon give him a touch of the cat
wavs/6241-61943-0015.wav,79758,the professor knew whom he had to deal with
wavs/2086-149214-0000.wav,313998,the narrative it may be is woven of so humble a texture as to require this advantage and at the same time to render it the more difficult of attainment
wavs/2035-147961-0038.wav,150958,the loss of his two friends had a depressing effect upon old mister shimerda
wavs/777-126732-0058.wav,167278,there is no occupation that fails a man more completely than that of a secret agent of police
wavs/777-126732-0037.wav,174158,the disdainful pout of comateosipins thick lips accentuated the negro type of his face
wavs/3000-15664-0006.wav,81678,only a little food will be required
wavs/2277-149897-0011.wav,105678,she would take the envelope and know that she had triumphed
wavs/5338-284437-0011.wav,99438,what is it quarily she asked the woman
wavs/1462-170138-0024.wav,523278,he leaned forward and beamed felicitations as warmly as mainhall himself when at the end of the play she came again and again before the curtain panting a little and flushed her eyes dancing and her eager nervous little mouth tremulous with excitement
wavs/6241-61943-0008.wav,259600,on the eleventh day we sighted cape portland over which towered mountainmedjulsziocall which the weather being clear we made out very readily
wavs/174-168635-0002.wav,507598,his sister and his sisters children had left him only a vague and far off memory which had finally almost completely vanished he had made every effort to find them and not having been able to find them he had forgotten them
wavs/7976-110523-0020.wav,273198,and now as there was nothing to fear they went back to the witchs house where in every corner were caskets full of pearls and precious stones
wavs/2803-154328-0000.wav,253838,they were not to leave it again till the tops of the wihevy ranges were lit for the first fires of day
wavs/84-121123-0015.wav,97198,but can he understand you yes
wavs/652-130737-0011.wav,126958,bentojers have much to do with the quality of wines
wavs/2035-147960-0016.wav,156718,a snake of his size in fighting trim would be more than the boy could handle
wavs/3081-166546-0033.wav,87438,but close there are absolutely none
wavs/6345-93302-0005.wav,331598,she only wished for may and the orchard instead of january and the dingy dusty waiting room the plain faced preoccupied travellers the dim desolate weather
wavs/2803-154328-0019.wav,325838,the john mangles inserting the blade of his poniard avoided the knife which now protruded above the soil but seized the hand that wielded it
wavs/1988-24833-0004.wav,176078,right away when i bring home my new program he says how come youre taking one less course this half
wavs/2086-149220-0038.wav,139278,so we will be fellow laborers somewhat on the community system
wavs/3000-15664-0045.wav,410958,the great wilds of our country once held to be boundless and inexhaustible are being rapidly invaded and overrun in every direction and everything destructible in them is being destroyed
wavs/5536-43359-0018.wav,191438,this bond is between man and man is usually formed in early youth and can only be broken by death
wavs/1988-147956-0024.wav,98798,she got up on her knees and wrung her hands
wavs/3576-138058-0035.wav,663278,and if you have any desire to shorten the journey and put yourself easily in the way of salvation come with me and i will show you how to become a knight errant a calling wherein so many hardships and mishaps are encountered that if they be taken as penances they will lodge you in heaven in a trice
wavs/174-50561-0018.wav,67918,bed time children
wavs/5338-284437-0002.wav,89198,what that little cabin
wavs/6295-64301-0012.wav,208558,the music was broken and joseph left alone with the dumb instruments
